participant,speech.sample,motion.expression.type
156,en ese (1)video señor Bean &um está saltando &um contra un [/] &um un andén &um de un tren,VPN
156,que no puede no [/] no pu(do) [/] pudo entrar,V
156,&um no pudo montar el tren &um sí,VN
156,él está bailando &um,V
156,y está caminando ,V
156,y en [/] en esta cama pequeña está saltando,V
156,en el (1)video señor Bean está caminando [/] &um caminando bajo la carretera,VPN
156,&um él [/] &um él intenta seguir el coche,VN
156,&um señor Bean &um está corriendo &um lejos &um más lejos de un perro,VPN
156,<él corría> [//] &um él corro no,V
156,él corre hacia una taquilla &um para [/] &um para se protege sí se protege,VPN
156,que dirección él necesita ir,V
156,&um en este (1)video señor Bean camin(a) [/] &um camina en el andén [/] andén,VPN
156,pero él &um camina en un posición,VPN
156,pero él (1)mueve en [/] &um &um <en una> [//] en el posición opuesta de normal # en un dirección opuesta de normal,VPN
156,&um el billete en ese (1)video &um está flotando &um en el aire,VPN
156,el billete está flotando &um en el (1)viento,VPN
156,&um ant(es) [/] &um <antes de> [/] &um antes de caen [//] cayó [//] cae al piso,VPN
156,y la herramienta cuando [//] mientras él &um cae [/] cae al piso,VPN
156,y la herramiente [: herramienta] [*] cae encima de [/] &um de ella la dentista,VPN
156,&um y la dentista no (1)mueve nada,V
156,&um señor Bean está muviendo [: (1)moviendo] [*] contra la pared &um en su estómago con su mano,VPN
156,en ese (1)video señor Bean quiso &um entrar una [//] &um un laboratorio de química,VN
156,&um cuando señor Bean &um entró el laboratorio [/] laboratorio,VN
156,&um en ese (1)video señor Bean &um siguió un [//] una gallina por &um los calles muy ocupados,VN
156,&um y él (1)navegó &um alrededor todos los humanos,VPN
156,la gallina escapó,V
156,&um señor Bean en(tró) [/] &um entró una pelu(quería) [/] peluquería [//] un peluquería +/.,VN
156,&um señor Bean salta [/] salta encima de una cama,VPN
156,&um él [/] &um él intenta seguir el coche,VN
156,en ese video señor Bean quiso &um entrar una [//] &um un laboratorio de química ,VN
156,&um porque señor Bean &um está escalando la escaleras &um para &um explorar lo,VN
156,él &um está sen(tarse) [/] sentar(se),V
156,pero señor Bean está caminando en un moda ,V
156,y por eso está saltando en una tienda de zapatos,VPN
156,&um él está corriendo alrededor de jardín con muchos flores plantas y árboles,VPN
156,y sale [/] &um sale lo por la puerta a <su iz(quierda)> [/] su derecho,VPN
156,después Mr Bean sale el coche,VN
156,él camina &um lejos de &um <el car(ro)> [//] el coche,VPN
156,pues él está saltando alrededor un gran grupo de persona,VPN
156,que están caminando en las calles alrededor de las tiendas,VPN
156,en este (1)video señor Bean entra una sala por la puerta,VN
156,cuando él entra,V
156,y él está corriendo alrededor la manta,VPN
156,&um en ese (1)video señor Bean necesita caminar la escena,VN
156,y no cae en ese (1)video,V
156,y &um se cae al suelo,VPN
156,&um y está (1)moviendo muy extraño &um a travás [: (2)través] [*] de andén de un tren,VPN
156,cuando él entra,V
156,y está caminando muy rápido,V
156,y cuando una persona llegue [/] llegue al &um objeto,VPN
156,y sale de encima,VPN
156,&um quien está corriendo lejos del perro &um sí,VPN
156,&um señor Bean sale su carro su coche,VN
156,y entra un edificio &um <con su> [//] con un parte de su traje encima de su cabeza,VN
156,pero él sale [/] sale el coche,VN
156,y corre hacia el edificio para escapar el xxx el agua,VPN
156,y corre hacia el edificio para escapar el xxx el agua,VN
156,pero ese tiempo &um él está saltando encima de un libro,VPN
156,él está soltando [: saltando] [*] &um enfrente de una tienda de zapat(os) una zapatería &um cerca de un calle,VPN
156,&um él está corriendo en círcu(los) [/] círculos,V
156,él está caminando en el medio del calle con coches en &um ambas lados <del él> [//] de él,VPN
156,señor Bean está caminando,V
156,&um mucho más tarde en la sueña <la rana trata> [//] la raña [: rana] [*] trata escapar el jarro porque es muy sucio,VN
156,él quiere escapar por la (1)ventana ,VPN
156,<un momento> [/] &um un momento <el perro &um ca(e)> [/] el perro cae [//] se cae de la (1)ventana,VPN
156,y el perrito (1)todavía está (2)viajando [/] (3)viajando a la [//] el panal ,VPN
156,&um el niño cae <de un> [//] de [/] de árbol y golpe(a) [/] golpea &um el [//] &um la tierra ,VPN
156,<el niño trato corre> [//] el niño trata corre &um lejos del búho ,VPN
156,pero &um el pájaro &um le sigue &um hasta el niño,VPN
156,&um mientras el niño está encima de la piedra él conoce un (1)venado &um muy largo con cuernos que [/] &um que toma no # que [/] que sube el niño encima de la cabeza <de la> [//] de el (2)venado,VPN
156,&um <el niño &um mon(ta)> [//] &um el niño monta el (1)venado &um &um a un precipicio [: precipicio] [*] con el perro # &um precipicio [/] precipicio,VN
156,y el niño cae hacia la tierra con su perro,VPN
156,ellos quieren &um (1)voy a un lago para &um tiene [//] para tener &um pez [//] peces [//] pez ,VPN
156,cuando llegan ,V
156,de repente el niño y su perro corren hacia la rana con su red y cubeta listos para [/] para [/] &um <para tenerla> [/] para tenerla,VPN
156,&um pero &um en su &um en sus &um emocionante él y su perro &um cae [//] se caen xxx,V
156,corren contra un tronco,VPN
156,y él y su perro &um se caen en el estanque,VPN
156,&um cuando él llegue <a la> [//] &um al aire,VPN
156,la rana &um llegue [//] llega <a un tronco> [//] al un tronco ,VPN
156,que él necesita salir el estanque ,VN
156,&um silenc(ionamente) [/] silenciosamente el niño y su perro &um &um camina &um hacia la rana,VPN
156,&um y &um se cae &um en el agua &um abajo de ellos,VPN
156,&um &um enojado [//] &um enojada la rana llega a una piedra muy lejos,VPN
156,mientras ellos camina [//] caminan hacia su [//] sus casa,VPN
156,lentamente el niño &um el niño y su perro &um camina &um sí hacia su casa &um en el césped,VPN
156,lentamente el niño &um el niño y su perro &um camina &um sí hacia su casa &um en el césped,VPN
156,él la sigue,VN
156,y llega a [/] a una habitación de la casa de su niño y su perro,VPN
156,de repente [/] &um de repente la rana saltó [/] &um saltó hacia el niño y su perro  y la bañera,VPN
156,y llegó encima de la cabeza de su perro &um sí,VPN
156,&um un día un niño un perro una tortuga &um y una raña [: rana] [*] [//] rana &um deciden &um ir al parque para disfrutar &um el sol ,VPN
156,&um cuando [/] &um cuando ellos llegan la rana,V
156,&um cuando ellos llegan,V
156,&um la rana salta del cubeta para explorar,VPN
156,la rana salta del [//] de la cubeta,VPN
156,y anda &um alrededor el parque ,VPN
156,<y la> [//] y su taza de café cae al piso ,VPN
156,para escapar &um el &um <la eno(ja)> [/] la enoja &um la [/] la mujer enojada,V
156,la rana Tobi &um &um salta [/] salta &um bajo el césped la tierra &um lejos de el hombre sorprendido,VPN
156,después un poco tiempo la rana llega a una rama de [/] de árbol,VPN
156,&um &um de repente la rana &um salta de la rama &um la rama de árbol hacia su amigo,VPN
156,&um &um de repente la rana &um salta de la rama &um la rama de árbol hacia su amigo,VPN
156,pero la rana no es la rana &um (1)todavía está aprendido [: aprendiendo] [*] como &um saltar bien,V
156,y él &um llega encima de el barco afortunadamente,VPN
156,y &um entra el estanque para ayuda &um el niño con su barco,VN
156,&um &um <cuando el> [//] cuando la rana &um llega la otro lado del estanque,VPN
156,&um y &um por salta no por escala encim(a) por escala la [//] el cochecito,VN
156,&um cuando [/] cuando el gato &um &um salta el cochecito,VN
156,el cochecito &um se cae &um contra el piso ,VPN
156,&um y la rana mane(ja) [/] maneja,V
156,&um &um corre [/] corre lejos de [//] del gato encima del bote de basura ,VPN
156,&um &um corre [/] corre lejos de [//] del gato encima del bote de basura ,VPN
156,y el gato <corre &um &um en> [//] corre lejos de la raña [: rana] [*],VPN
156,&um &um luego en el día el [/] el niño y la rana decidió [//] decidieron ir a un museo con la familia ,VPN
156,después de museo la familia llegara [//] llegaro [: llegó] [*] [//] llego a un restaurante con la rana en el  +…,VPN
156,y cuando ellos llegaron ,V
156,&um cuando la rana saltó desde el bolsillo del niño &um y &um cerca del saxofón de un músico,VPN
156,&um cuando la rana saltó desde el bolsillo del niño &um y &um cerca del saxofón de un músico,VPN
156,&um de repente <la rana &um en(tró)> [/] la rana entró lo ,V
156,pero de repente la rana &um cayó desde el saxofón y en la cara del el pobre el músico pobrecito [//] pobre,VPN
156,pero de repente la rana &um cayó desde el saxofón y en la cara del el pobre el músico pobrecito [//] pobre,VPN
156,&um &um de una sorpresa el músico cayó al [//] contra un tambor,VPN
156,la rana <pudo escapar> [/] pudo escapar ,V
156,&um y saltó encima [//] &um desde el tambor encima de una ensalada ,VPN
156,&um y saltó encima [//] &um desde el tambor encima de una ensalada ,VPN
156,&um la mujer cayó de su silla,VPN
156,saltó de la ensalada,VPN
156,y la copa también cayó &um contra la mesa,VPN
156,la rana escapo,V
156,la rana escapo encima de una copa de un hombre con un &um ojote [: bigote] [*] muy muy poco sí,VPN
156,pero el hombre &um caminaba &um alejar [: lejos] [*] [//] alejo [: lejos] [*] [//] lejos más lejos de la raña [: rana] [*] ,VPN
156,y con cuidado &um caminaba &um hacia el [//] &um la puerta,VPN
156,cuando llegaron a la casa ,VPN
156,que <él necesito> [//] &um él necesita ir al su dormitorio con la raña [: rana] [*] ,VPN
156,y entonces ellos llegaron al dormitorio ,VPN
157,&um <pero cuando él camina> [//] pero cuando él estaba caminando por [//] hacia el puerta +...,VPN
157,&um y así que Mr Bean &um corre al lado de la piscina,VPN
157,&um así que &um Mr Bean corre al lado de piscina,VPN
157,y &um quiere ir al trampolín ,VPN
157,&um esta (1)video Mr Bean &um traiga salir un coche ,VN
157,&um pero es salga &um en una (1)ventana ,VPN
157,y Mr Bean es [/] &um es salga en la (1)ventana ,VPN
157,y es traiga salir [/] salir,V
157,&um en este (1)video Mr Bean corre en la calle,VPN
157,y sí Mr Bean corre o camine &um en la calle ,V
157,y sí Mr Bean corre o camine &um en la calle ,VPN
157,&um Mr Bean (1)va al centro comercial ,VPN
157,&um en este (1)video Mr Bean es camina al una carretera,VPN
157,y es (1)va [//] al cielo,VPN
157,&um y es corre en el saco,VPN
157,&um y es corre a [//] al barrera [/] barrera,VPN
157,&um en este (1)video Mr Bean camina en un túnel ,VPN
157,&um y Mr Bean no es camino en el túnel ,VPN
157,pero es corre &um en el túnel ,VPN
157,&um en este (1)video Mr Bean camine &um <muchas escaleras> [/] muchas escaleras ,VN
157,y &um <cuando Mr Bean es> [/] cuando Mr Bean &um es no camine más ,V
157,&um en esta (1)video &um Mr Bean salga al habitación ,VPN
157,en este (1)video Mr Bean &um &um corriendo con las (2)ovejas,V
157,en este (1)video Mr Bean finalemente (2)va al tren,VPN
157,que las personas &um son &um ir a la tren también ,VPN
157,y &um Mr Bean corre en el andén ,VPN
157,Mr Bean es la primer &um persona &um ir al centro comercial ,VPN
157,que las personas &um son &um ir a la tren también,VPN
157,y él estaba caminando en la calle en la acera ,VPN
157,&um en este (1)video Mr Bean &um corre al lado <de un piscina> [//] de una piscina,VPN
157,y &um corre a un o una tobogán,VPN
157,y sí Mr Bean no &um camine,V
157,Mr Bean corre al lado de la piscina,VPN
157,en este (1)video Mr Bean camine de su habitación,VPN
157,y &um usa [/] usa &um la puerta &um también para camine de su habitación,VPN
157,&um en esta (1)video Mr Bean &um camine en el calle ,VPN
157,porque él camine &um &um en sólo un pie &um y sí,V
157,&um en este (1)video Mr Bean camine a [/] a &um su habitación ,VPN
157,&um la puerta para entre [: entra] [*] &um su habitación,VN
157,Mr Bean &um baila en la calle &um en esta (1)video,VPN
157,y baile &um con sus pies,V
157,y &um probablemente um baile a música,V
157,y &um sí Mr Bean &um baile con sus pies y sí ,V
157,&um en esta (1)video Mr Bean camine en el andén,VPN
157,<porque Mr Bean>  [/] &um porque Mr Bean es camine en el andén,VPN
157,pero él camine &um,V
157,que &um él (1)va +...,V
157,&um en ese (1)video Mr Bean camine a las escaleras,VPN
157,y sí en ese (1)video Mr Bean corre &um en las escaleras,VPN
157,en este (1)video Mr Bean &um camine [/] &um camine &um del &um coche,VPN
157,&um él &um corre [/] &um corre de Mr Bean,VPN
157,porque Mr Bean corre después de él y sí,VPN
157,&um en este (1)video Mr Bean camine al lado &um de una tienda,VPN
157,y &um Mr Bean decide ir &um a la tienda,VPN
157,y posible Mr Bean &um &um no puede ir al tren en [/] &um en el tiempo,VPN
157,y &um saltando <en un pie> [/] &um un pie,V
157,en este (1)video Mr Bean corre a la carretera ,VPN
157,y &um corre [/] &um corre rápido,V
157,pero &um corre mucho rápido,V
157,en esta (1)video Mr Bean &um probablemente conducí a una país,VPN
157,y &um (1)va [/] (2)va de su coche,VPN
157,&um y sí probablemente conducí a una país,VPN
157,&um en este (1)video Mr Bean &um (2)va a la carretera &um después un carro &um,VPN
157,pero <Mr Bean> [/] &um Mr Bean trae correr del carro,VPN
157,&um en este (1)video Mr Bean corre con un perro a la taquilla ,VPN
157,y &um Mr Bean corre &um mucho rápido &um a la taquilla,VPN
157,pero sí el perro corre con Mr Bean a la taquilla,VPN
157,&um en este (1)video Mr Bean camina en el andén,VPN
157,Mr Bean &um caminé [^ eng: backwards] en el andén,VPN
157,&um pero Mr Bean camin(a) [/] caminé +...,V
157,&um Mr Bean corre a la &um billete,VPN
157,la billete (1)va &um mucho rápido,V
157,Mr Bean &um corre a la billete,VPN
157,en este (1)video Mr Bean camina en un laboratorio &um de química,VPN
157,&um Mr Bean camina &um en el laboratorio de química,VPN
157,que Mr Bean puede ir en el laboratorio,VPN
157,&um en este (1)video Mr Bean &um (2)va a las escaleras &um probablemente,VPN
157,pero (1)va en la piscina,VPN
157,&um y el niño (1)va &um a la piscina ,VPN
157,en este (1)video Mr Bean &um camine de un fotomatón,VPN
157,pero Mr Bean camine del fotomatón &um con nadie en el (1)video &um &um sí &um sí,VPN
